-198,-609,182,-549,0,1
-171,-609,164,-549,1,1
-144,-609,137,-549,1,1
-117,-609,110,-549,1,1
-90,-609,84,-549,1,1
-63,-609,57,-549,1,1
-36,-609,30,-549,1,0
-9,-609,3,-549,1,0
11,-609,-24,-549,1,0
32,-609,-50,-549,1,0
52,-609,-73,-549,1,0
72,-609,-74,-549,1,0
92,-609,-73,-549,1,0
113,-609,-71,-549,1,0
133,-609,-69,-549,1,0
143,-609,-35,-549,0,0
-650,-614,351,-475.5,0,0
-650,-614,350,-475.5,0,0
-630,-614,351,-475.5,0,0
-610,-614,350,-475.5,0,0
-589,-614,348,-475.5,0,0
-569,-614,345,-475.5,0,0
-548,-614,342,-475.5,0,0
-528,-614,337,-475.5,0,1
-507,-614,332,-475.5,0,1
-480,-614,326,-475.5,0,1
-453,-614,319,-475.5,0,1
-426,-614,311,-475.5,0,0
-399,-614,302,-475.5,0,0
-378,-614,292,-475.5,0,1
-358,-614,281,-475.5,0,1
-331,-614,270,-475.5,0,0
-303,-614,257,-475.5,0,0
-283,-614,244,-475.5,0,1
-263,-614,230,-475.5,0,1
-235,-614,215,-475.5,0,1
-208,-614,199,-475.5,0,1
-181,-614,182,-475.5,0,1
-154,-614,164,-475.5,0,1
-127,-614,145,-475.5,1,1
-100,-614,118,-475.5,1,1
-73,-614,90,-475.5,1,1
-46,-614,62,-475.5,1,1
-18,-614,35,-475.5,1,1
9,-614,7,-475.5,1,1
36,-614,-21,-475.5,1,0
63,-614,-48,-475.5,1,0
83,-614,-72,-475.5,1,0
104,-614,-73,-475.5,1,0
124,-614,-74,-475.5,1,0
145,-614,-73,-475.5,1,0
165,-614,-71,-475.5,1,0
169,-614,-35,-475.5,0,0
-650,-354,351,-534,0,0
-650,-354,350,-534,0,0
-639,-354,351,-534,0,0
-627,-354,350,-534,0,0
-615,-354,348,-534,0,0
-603,-354,345,-534,0,0
-592,-354,342,-534,0,0
-580,-354,337,-534,0,0
-568,-354,332,-534,0,1
-556,-354,326,-534,0,1
-538,-354,319,-534,0,1
-519,-354,311,-534,0,0
-501,-354,302,-534,0,0
-489,-354,292,-534,0,1
-477,-354,281,-534,0,1
-459,-354,270,-534,0,0
-440,-354,257,-534,0,0
-428,-354,244,-534,0,0
-417,-354,230,-534,0,1
-405,-354,215,-534,0,1
-386,-354,199,-534,0,0
-368,-354,182,-534,0,0
-356,-354,164,-534,0,0
-344,-354,145,-534,0,1
-332,-354,126,-534,0,1
-314,-354,105,-534,0,1
-296,-354,84,-534,0,1
-277,-354,62,-534,0,1
-259,-354,39,-534,1,1
-240,-354,6,-534,1,1
-222,-354,-26,-534,1,1
-203,-354,-54,-534,1,1
-185,-354,-60,-534,1,1
-166,-354,-64,-534,1,1
-148,-354,-68,-534,1,1
-129,-354,-71,-534,1,1
-111,-354,-72,-534,1,1
-92,-354,-73,-534,1,1
-74,-354,-74,-534,1,1
-55,-354,-73,-534,1,1
-37,-354,-71,-534,1,0
-19,-354,-69,-534,1,0
-7,-354,-65,-534,1,0
5,-354,-61,-534,1,0
17,-354,-56,-534,1,0
29,-354,-49,-534,1,0
40,-354,-42,-534,1,0
52,-354,-35,-534,0,0
64,-354,-32,-534,0,0
76,-354,-32,-534,0,0
88,-354,-32,-534,0,0
99,-354,-32,-534,0,0
111,-354,-32,-534,0,0
123,-354,-32,-534,0,0
135,-354,-32,-534,0,0
147,-354,-32,-534,0,0
158,-354,-32,-534,0,0
170,-354,-32,-534,0,0
182,-354,-32,-534,0,1
194,-354,-32,-534,0,1
212,-354,-32,-534,0,0
223,-354,-32,-534,0,0
-650,-635,351,-532.5,0,0
-650,-635,350,-532.5,0,1
-629,-635,351,-532.5,0,1
-602,-635,350,-532.5,0,0
-574,-635,348,-532.5,0,0
-553,-635,345,-532.5,0,0
-531,-635,342,-532.5,0,1
-510,-635,337,-532.5,0,1
-482,-635,332,-532.5,0,0
-455,-635,326,-532.5,0,0
-433,-635,319,-532.5,0,0
-412,-635,311,-532.5,0,0
-391,-635,302,-532.5,0,0
-370,-635,292,-532.5,0,0
-349,-635,281,-532.5,0,0
-328,-635,270,-532.5,0,0
-306,-635,257,-532.5,0,1
-285,-635,244,-532.5,0,1
-257,-635,230,-532.5,0,0
-230,-635,215,-532.5,0,0
-208,-635,199,-532.5,0,1
-187,-635,182,-532.5,0,1
-159,-635,164,-532.5,0,1
-132,-635,145,-532.5,0,1
-104,-635,126,-532.5,1,1
-76,-635,97,-532.5,1,1
-48,-635,69,-532.5,1,1
-20,-635,40,-532.5,1,1
8,-635,11,-532.5,1,0
35,-635,-17,-532.5,1,0
57,-635,-46,-532.5,1,0
78,-635,-71,-532.5,1,0
99,-635,-72,-532.5,1,0
120,-635,-73,-532.5,1,0
141,-635,-74,-532.5,1,0
143,-635,-35,-532.5,0,0
-650,-626,351,-480,0,0
-650,-626,350,-480,0,0
-630,-626,351,-480,0,0
-609,-626,350,-480,0,0
-588,-626,348,-480,0,0
-567,-626,345,-480,0,0
-546,-626,342,-480,0,1
-525,-626,337,-480,0,1
-498,-626,332,-480,0,1
-470,-626,326,-480,0,1
-443,-626,319,-480,0,1
-415,-626,311,-480,0,1
-388,-626,302,-480,0,1
-360,-626,292,-480,0,0
-333,-626,281,-480,0,0
-312,-626,270,-480,0,0
-291,-626,257,-480,0,1
-270,-626,244,-480,0,0
-242,-626,230,-480,0,0
-222,-626,215,-480,0,0
-201,-626,199,-480,0,0
-180,-626,182,-480,0,1
-159,-626,164,-480,0,1
-131,-626,145,-480,1,1
-104,-626,118,-480,1,1
-76,-626,90,-480,1,1
-49,-626,62,-480,1,1
-21,-626,35,-480,1,1
6,-626,7,-480,1,1
34,-626,-21,-480,1,1
61,-626,-48,-480,1,0
89,-626,-72,-480,1,0
110,-626,-73,-480,1,0
131,-626,-74,-480,1,0
151,-626,-73,-480,1,0
163,-626,-35,-480,0,0
-650,-526,351,-483,0,0
-650,-526,350,-483,0,0
-633,-526,351,-483,0,0
-615,-526,350,-483,0,0
-598,-526,348,-483,0,0
-580,-526,345,-483,0,0
-563,-526,342,-483,0,1
-545,-526,337,-483,0,1
-521,-526,332,-483,0,1
-497,-526,326,-483,0,1
-473,-526,319,-483,0,0
-449,-526,311,-483,0,0
-431,-526,302,-483,0,1
-413,-526,292,-483,0,1
-389,-526,281,-483,0,1
-365,-526,270,-483,0,0
-341,-526,257,-483,0,0
-323,-526,244,-483,0,1
-306,-526,230,-483,0,1
-282,-526,215,-483,0,0
-257,-526,199,-483,0,0
-240,-526,182,-483,1,1
-222,-526,156,-483,1,1
-198,-526,130,-483,1,1
-174,-526,104,-483,1,1
-150,-526,78,-483,1,1
-126,-526,52,-483,1,1
-101,-526,26,-483,1,1
-77,-526,0,-483,1,1
-53,-526,-25,-483,1,1
-29,-526,-51,-483,1,1
-5,-526,-74,-483,1,1
20,-526,-73,-483,1,1
44,-526,-71,-483,1,0
68,-526,-69,-483,1,0
86,-526,-65,-483,1,0
103,-526,-61,-483,1,0
121,-526,-56,-483,1,0
138,-526,-49,-483,1,0
156,-526,-42,-483,1,0
173,-526,-35,-483,0,0
189,-526,-32,-483,0,0
-650,-651,351,-504,0,0
-650,-651,350,-504,0,0
-629,-651,351,-504,0,0
-607,-651,350,-504,0,0
-585,-651,348,-504,0,0
-564,-651,345,-504,0,0
-542,-651,342,-504,0,0
-520,-651,337,-504,0,0
-499,-651,332,-504,0,0
-477,-651,326,-504,0,0
-455,-651,319,-504,0,1
-433,-651,311,-504,0,1
-405,-651,302,-504,0,1
-377,-651,292,-504,0,0
-348,-651,281,-504,0,0
-327,-651,270,-504,0,1
-305,-651,257,-504,0,1
-277,-651,244,-504,0,0
-248,-651,230,-504,0,0
-227,-651,215,-504,0,1
-205,-651,199,-504,0,1
-176,-651,182,-504,0,1
-148,-651,164,-504,0,1
-120,-651,145,-504,1,1
-91,-651,118,-504,1,1
-63,-651,90,-504,1,1
-35,-651,62,-504,1,1
-6,-651,35,-504,1,1
22,-651,7,-504,1,1
50,-651,-21,-504,1,0
79,-651,-48,-504,1,0
101,-651,-72,-504,1,0
122,-651,-73,-504,1,0
144,-651,-74,-504,1,0
150,-651,-35,-504,0,0
-650,-509,351,-556.5,0,0
-650,-509,350,-556.5,0,0
-634,-509,351,-556.5,0,0
-617,-509,350,-556.5,0,0
-600,-509,348,-556.5,0,0
-583,-509,345,-556.5,0,0
-566,-509,342,-556.5,0,1
-549,-509,337,-556.5,0,1
-525,-509,332,-556.5,0,0
-501,-509,326,-556.5,0,0
-484,-509,319,-556.5,0,1
-467,-509,311,-556.5,0,1
-444,-509,302,-556.5,0,1
-420,-509,292,-556.5,0,0
-397,-509,281,-556.5,0,1
-380,-509,270,-556.5,0,1
-356,-509,257,-556.5,0,1
-332,-509,244,-556.5,0,0
-309,-509,230,-556.5,0,0
-292,-509,215,-556.5,0,1
-275,-509,199,-556.5,0,1
-251,-509,182,-556.5,0,1
-228,-509,164,-556.5,1,1
-204,-509,137,-556.5,1,1
-180,-509,110,-556.5,1,1
-157,-509,84,-556.5,1,1
-133,-509,57,-556.5,1,1
-109,-509,30,-556.5,1,1
-86,-509,3,-556.5,1,1
-62,-509,-24,-556.5,1,1
-38,-509,-50,-556.5,1,1
-15,-509,-73,-556.5,1,0
9,-509,-74,-556.5,1,0
26,-509,-73,-556.5,1,0
43,-509,-71,-556.5,1,0
60,-509,-69,-556.5,1,0
77,-509,-65,-556.5,1,0
94,-509,-61,-556.5,1,0
111,-509,-56,-556.5,1,0
128,-509,-49,-556.5,1,0
145,-509,-42,-556.5,1,0
161,-509,-35,-556.5,0,0
178,-509,-32,-556.5,0,0
183,-509,-32,-556.5,0,0
-650,-389,351,-493.5,0,0
-650,-389,350,-493.5,0,0
